x,y,z,red,green,blue
134938.307,521766.11,-37.408,,,
134937.5,521767.144,-37.403999999999996,,,
134937.482,521766.49,-37.45,,,
134937.694,521767.1,-37.405,,,
134937.166,521766.989,-37.426,,,
134937.675,521766.445,-37.441,,,
134938.677,521766.342,-37.397,,,
134937.293,521767.065,-37.432,,,
134938.307,521765.975,-37.426,,,
134938.149,521766.231,-37.418,,,
134937.92,521766.603,-37.452,,,
134938.776,521765.769,-37.43,,,
134938.053,521766.673,-37.449,,,
134938.297,521766.83,-37.45,,,
134938.421,521766.904,-37.42,,,
134938.892,521766.685,-37.433,,,
134939.16,521766.529,-37.446,,,
134938.704,521767.261,-37.424,,,
134937.972,521768.17,-37.434,,,
134938.404,521767.75,-37.418,,,
134938.098,521768.246,-37.43,,,
134939.025,521767.28,-37.43,,,
134938.3,521768.197,-37.448,,,
134938.218,521768.314,-37.427,,,
134939.156,521767.363,-37.426,,,
134938.42,521768.265,-37.436,,,
134938.262,521768.521,-37.429,,,
134938.144,521767.467,-37.416,,,
134938.524,521766.335,-37.416,,,
134938.342,521766.051,-37.419,,,
134938.11,521767.527,-37.414,,,
134938.974,521766.688,-37.400999999999996,,,
134939.055,521766.57,-37.403999999999996,,,
134937.651,521766.428,-37.435,,,
134938.121,521766.208,-37.43,,,
134937.896,521766.587,-37.455,,,
134937.666,521766.943,-37.444,,,
134938.753,521765.753,-37.441,,,
134938.073,521767.374,-37.427,,,
134938.864,521766.663,-37.446,,,
134938.638,521767.039,-37.443,,,
134938.838,521766.988,-37.425,,,
134938.443,521767.607,-37.425,,,
134938.368,521767.732,-37.421,,,
134938.061,521768.227,-37.424,,,
134938.188,521768.304,-37.439,,,
134939.127,521767.339,-37.42,,,
134938.388,521768.254,-37.43,,,
134938.813,521767.84,-37.423,,,
134939.037,521767.416,-37.402,,,
134939.151,521767.491,-37.408,,,
134938.494,521767.808,-37.427,,,
134938.791,521766.417,-37.412,,,
134938.609,521766.462,-37.393,,,
134937.492,521766.458,-37.442,,,
134937.943,521766.574,-37.453,,,
134938.292,521766.284,-37.424,,,
134938.064,521766.642,-37.45,,,
134937.987,521766.767,-37.437,,,
134938.234,521766.912,-37.449,,,
134938.126,521767.369,-37.433,,,
134938.872,521766.988,-37.45,,,
134938.498,521767.589,-37.432,,,
134938.115,521768.209,-37.422,,,
134939.048,521767.264,-37.439,,,
134938.966,521767.382,-37.427,,,
134938.437,521768.242,-37.446,,,
134938.374,521766.152,-37.419,,,
134938.0,521768.399,-37.525,,,
134937.669,521766.392,-37.436,,,
134937.593,521766.517,-37.432,,,
134938.262,521766.26,-37.418,,,
134938.771,521765.717,-37.443,,,
134938.04,521766.626,-37.452,,,
134937.958,521766.743,-37.44,,,
134938.329,521766.977,-37.448,,,
134938.097,521767.345,-37.437,,,
134938.954,521766.512,-37.423,,,
134938.872,521766.644,-37.437,,,
134938.842,521766.964,-37.445,,,
134937.954,521768.116,-37.438,,,
134938.467,521767.578,-37.435,,,
134938.943,521767.366,-37.438,,,
134939.144,521767.316,-37.43,,,
134938.412,521768.225,-37.44,,,
134939.116,521767.624,-37.447,,,
134938.062,521766.52,-37.476,,,
134937.705,521767.024,-37.418,,,
134938.539,521766.505,-37.412,,,
134938.733,521766.46,-37.403999999999996,,,
134938.229,521768.373,-37.413,,,
134939.085,521767.539,-37.4,,,
134938.033,521766.497,-37.48,,,
134937.955,521767.982,-37.466,,,
134938.497,521768.485,-37.48,,,
134939.784,521767.246,-37.469,,,
134938.685,521767.101,-37.399,,,
134937.687,521767.87,-37.407,,,
134938.317,521766.033,-37.403,,,
134938.105,521766.292,-37.462,,,
134937.956,521766.531,-37.464,,,
134938.087,521766.614,-37.46,,,
134938.124,521766.677,-37.462,,,
134938.175,521766.879,-37.464,,,
134937.889,521768.03,-37.457,,,
134938.971,521766.834,-37.455,,,
134937.288,521766.804,-37.413,,,
134937.224,521766.885,-37.402,,,
134937.35,521766.961,-37.399,,,
134939.068,521767.217,-37.459,,,
134938.213,521766.136,-37.412,,,
134937.474,521767.049,-37.403,,,
134938.327,521766.211,-37.418,,,
134938.708,521766.443,-37.388,,,
134938.948,521766.594,-37.4,,,
134939.074,521766.671,-37.414,,,
134939.056,521767.515,-37.394,,,
134938.749,521768.01,-37.388,,,
134937.206,521766.921,-37.400999999999996,,,
134938.1,521766.66,-37.456,,,
134937.948,521768.273,-37.473,,,
134937.332,521766.997,-37.397,,,
134938.27,521766.046,-37.405,,,
134937.189,521766.823,-37.427,,,
134937.534,521766.529,-37.444,,,
134937.353,521767.099,-37.435,,,
134938.374,521766.017,-37.437,,,
134938.05,521767.358,-37.429,,,
134938.907,521766.526,-37.434,,,
134938.802,521766.971,-37.437,,,
134937.908,521768.13,-37.449,,,
134938.415,521767.584,-37.437,,,
134938.339,521767.709,-37.424,,,
134938.764,521767.296,-37.436,,,
134938.032,521768.204,-37.428,,,
134938.479,521768.313,-37.448,,,
134937.969,521767.476,-37.426,,,
134937.195,521767.012,-37.423,,,
134938.344,521765.993,-37.423,,,
134938.186,521766.25,-37.424,,,
134937.724,521766.989,-37.429,,,
134938.32,521766.846,-37.439,,,
134938.019,521767.348,-37.441,,,
134938.445,521766.921,-37.426,,,
134937.933,521767.459,-37.439,,,
134938.913,521766.713,-37.421,,,
134939.127,521766.665,-37.42,,,
134939.047,521766.784,-37.426,,,
134937.884,521768.113,-37.452,,,
134938.384,521767.574,-37.449,,,
134938.891,521767.029,-37.437,,,
134937.996,521768.186,-37.431,,,
134938.323,521768.213,-37.437,,,
134938.247,521768.337,-37.424,,,
134938.449,521768.289,-37.442,,,
134939.18,521767.38,-37.432,,,
134937.557,521766.499,-37.436,,,
134938.188,521766.042,-37.42,,,
134938.233,521766.237,-37.422,,,
134938.003,521766.608,-37.447,,,
134938.374,521766.827,-37.437,,,
134938.3,521766.954,-37.451,,,
134938.924,521766.502,-37.435,,,
134938.856,521766.623,-37.449,,,
134939.095,521766.772,-37.442,,,
134938.362,521767.68,-37.425,,,
134938.055,521768.174,-37.419,,,
134938.48,521767.761,-37.421,,,
134938.371,521768.2,-37.444,,,
134938.301,521768.319,-37.422,,,
134938.212,521768.456,-37.427,,,
134938.984,521768.064,-37.425,,,
134937.528,521766.476,-37.439,,,
134938.344,521766.817,-37.448,,,
134937.225,521766.976,-37.405,,,
134938.036,521767.325,-37.451,,,
134938.63,521767.179,-37.425,,,
134937.902,521768.077,-37.453,,,
134938.019,521768.156,-37.423,,,
134938.145,521768.233,-37.428,,,
134939.078,521767.274,-37.427,,,
134938.347,521768.184,-37.446,,,
134938.271,521768.308,-37.424,,,
134938.466,521768.266,-37.452,,,
134938.321,521768.51,-37.426,,,
134939.683,521767.127,-37.455,,,
134938.162,521767.387,-37.43,,,
134938.462,521766.898,-37.436,,,
134938.403,521766.176,-37.425,,,
134939.924,521766.472,-37.422,,,
134940.235,521765.908,-37.441,,,
134939.673,521766.185,-37.438,,,
134940.606,521766.127,-37.431,,,
134940.109,521766.445,-37.412,,,
134940.725,521766.208,-37.428,,,
134941.078,521765.909,-37.454,,,
134939.785,521766.273,-37.453,,,
134940.977,521766.361,-37.438,,,
134940.274,521766.049,-37.438,,,
134940.568,521766.406,-37.424,,,
134939.299,521765.963,-37.403,,,
134939.6,521766.315,-37.397,,,
134939.714,521766.391,-37.413,,,
134939.305,521766.016,-37.408,,,
134939.94,521766.448,-37.413,,,
134940.04,521766.43,-37.418,,,
134939.7,521764.843,-37.455,,,
134939.952,521765.804,-37.456,,,
134940.084,521766.623,-37.402,,,
134939.042,521765.339,-37.434,,,
134940.455,521766.857,-37.418,,,
134939.607,521765.47,-37.427,,,
134939.959,521764.99,-37.466,,,
134940.154,521767.344,-37.385,,,
134940.818,521766.556,-37.389,,,
134940.497,521764.664,-37.483,,,
134940.38,521766.758,-37.457,,,
134939.967,521766.678,-37.405,,,
134940.478,521766.393,-37.412,,,
134939.511,521766.303,-37.395,,,
134940.276,521765.422,-37.463,,,
134940.639,521765.66,-37.452,,,
134939.934,521764.941,-37.471000000000004,,,
134940.411,521764.73,-37.492,,,
134941.333,521765.991,-37.46,,,
134940.512,521766.333,-37.405,,,
134940.533,521766.854,-37.413,,,
134941.015,521766.636,-37.408,,,
134940.217,521766.272,-37.518,,,
134940.894,521765.801,-37.481,,,
134941.094,521765.751,-37.473,,,
134940.936,521766.637,-37.386,,,
134939.42,521765.567,-37.441,,,
134939.619,521765.516,-37.423,,,
134940.541,521764.857,-37.467,,,
134939.891,521765.634,-37.462,,,
134940.85,521766.494,-37.364,,,
134940.234,521765.352,-37.461,,,
134939.44,521766.088,-37.441,,,
134939.685,521766.232,-37.425,,,
134940.029,521765.951,-37.451,,,
134939.78,521766.565,-37.479,,,
134940.161,521766.02,-37.438,,,
134940.344,521766.74,-37.46,,,
134940.254,521765.873,-37.461,,,
134940.909,521766.541,-37.367,,,
134940.28,521765.293,-37.453,,,
134940.448,521766.383,-37.414,,,
134939.688,521766.086,-37.471000000000004,,,
134940.039,521767.297,-37.413,,,
134941.051,521765.679,-37.462,,,
134939.653,521764.856,-37.457,,,
134940.487,521766.734,-37.461,,,
134939.831,521765.12,-37.456,,,
134940.387,521765.314,-37.445,,,
134940.631,521765.471,-37.447,,,
134940.504,521764.703,-37.47,,,
134940.247,521765.399,-37.466,,,
134940.322,521765.273,-37.461,,,
134940.609,521765.637,-37.455,,,
134940.399,521766.722,-37.467,,,
134941.07,521765.734,-37.466,,,
134941.352,521766.09,-37.461,,,
134941.095,521766.427,-37.399,,,
134939.95,521764.918,-37.48,,,
134940.238,521765.268,-37.457,,,
134940.906,521765.848,-37.477,,,
134941.03,521765.936,-37.464,,,
134941.016,521766.428,-37.386,,,
134941.134,521766.509,-37.382,,,
134941.047,521765.898,-37.447,,,
134939.708,521766.127,-37.458,,,
134940.368,521766.712,-37.469,,,
134939.57,521765.451,-37.422,,,
134939.276,521765.947,-37.415,,,
134941.338,521766.043,-37.456,,,
134939.018,521765.323,-37.427,,,
134940.129,521766.487,-37.408,,,
134940.054,521766.599,-37.396,,,
134940.531,521766.388,-37.418,,,
134940.114,521767.307,-37.399,,,
134940.914,521766.458,-37.372,,,
134939.885,521765.087,-37.427,,,
134940.563,521764.827,-37.449,,,
134940.251,521765.315,-37.453,,,
134940.691,521766.269,-37.435,,,
134941.029,521766.52,-37.379,,,
134940.897,521766.406,-37.403999999999996,,,
134939.41,521765.435,-37.414,,,
134939.588,521765.505,-37.417,,,
134939.458,521765.513,-37.424,,,
134939.392,521766.145,-37.422,,,
134939.403,521766.07,-37.435,,,
134939.755,521765.86,-37.437,,,
134939.718,521766.186,-37.444,,,
134940.076,521765.893,-37.452,,,
134939.56,521766.441,-37.428,,,
134941.069,521766.467,-37.38,,,
134939.924,521766.667,-37.427,,,
134939.302,521765.413,-37.413,,,
134940.603,521766.393,-37.441,,,
134939.249,521766.047,-37.41,,,
134939.886,521765.852,-37.43,,,
134939.612,521766.285,-37.408,,,
134939.551,521766.4,-37.403999999999996,,,
134940.12,521766.086,-37.436,,,
134939.982,521766.518,-37.406,,,
134939.236,521766.0,-37.414,,,
134939.564,521766.297,-37.392,,,
134940.102,521766.587,-37.412,,,
134940.363,521766.84,-37.461,,,
134940.125,521766.002,-37.432,,,
134939.855,521765.077,-37.439,,,
134940.353,521765.374,-37.443,,,
134940.597,521765.531,-37.445,,,
134939.355,521766.082,-37.419,,,
134939.53,521766.358,-37.399,,,
134939.55,521765.559,-37.434,,,
134940.557,521764.698,-37.477,,,
134939.318,521765.928,-37.432,,,
134940.476,521764.816,-37.474,,,
134940.182,521765.313,-37.476,,,
134939.368,521766.129,-37.424,,,
134939.846,521765.905,-37.438,,,
134940.546,521765.539,-37.475,,,
134939.689,521766.162,-37.448,,,
134939.531,521766.418,-37.431,,,
134939.746,521766.357,-37.422,,,
134941.052,521766.491,-37.379,,,
134941.282,521765.998,-37.481,,,
134939.664,521764.825,-37.458,,,
134940.579,521766.376,-37.425,,,
134939.969,521766.471,-37.41,,,
134940.02,521766.659,-37.394,,,
134940.084,521766.068,-37.439,,,
134940.504,521766.157,-37.417,,,
134940.62,521766.31,-37.427,,,
134940.439,521766.881,-37.426,,,
134940.219,521765.931,-37.441,,,
134940.588,521766.163,-37.421,,,
134940.707,521766.245,-37.426,,,
134940.954,521766.376,-37.42,,,
134940.803,521766.476,-37.396,,,
134940.512,521764.834,-37.47,,,
134940.94,521765.787,-37.47,,,
134939.026,521765.364,-37.442,,,
134939.275,521765.527,-37.434,,,
134939.404,521765.592,-37.449,,,
134941.31,521766.02,-37.469,,,
134939.416,521766.117,-37.431,,,
134939.772,521765.823,-37.42,,,
134939.847,521765.711,-37.442,,,
134940.013,521765.974,-37.45,,,
134940.564,521766.192,-37.42,,,
134940.137,521766.049,-37.428,,,
134940.027,521766.712,-37.408,,,
134940.528,521766.803,-37.426,,,
134939.165,521765.966,-37.447,,,
134940.298,521766.754,-37.471000000000004,,,
134940.499,521766.704,-37.471000000000004,,,
134939.629,521764.885,-37.456,,,
134940.369,521765.35,-37.444,,,
134940.183,521765.914,-37.453,,,
134940.615,521765.495,-37.446,,,
134940.677,521766.221,-37.42,,,
134940.882,521766.596,-37.364,,,
134941.087,521766.522,-37.384,,,
134940.065,521766.523,-37.400999999999996,,,
134940.0,521765.928,-37.454,,,
134939.984,521766.641,-37.397,,,
134939.565,521765.535,-37.425,,,
134939.386,521766.093,-37.425,,,
134939.805,521765.686,-37.437,,,
134939.737,521765.805,-37.433,,,
134939.862,521765.881,-37.429,,,
134940.828,521766.435,-37.397,,,
134941.033,521766.405,-37.405,,,
134941.083,521766.606,-37.388,,,
134940.114,521766.033,-37.431,,,
134939.913,521766.607,-37.431,,,
134939.113,521765.374,-37.409,,,
134940.492,521766.785,-37.439,,,
134939.433,521765.406,-37.415,,,
134939.559,521765.482,-37.42,,,
134939.252,521765.976,-37.405,,,
134939.546,521766.333,-37.39,,,
134939.666,521766.402,-37.397,,,
134939.992,521766.442,-37.411,,,
134940.031,521766.628,-37.396,,,
134940.462,521766.222,-37.406,,,
134940.889,521766.65,-37.388,,,
134939.677,521764.873,-37.463,,,
134940.568,521764.668,-37.487,,,
134940.192,521765.282,-37.468,,,
134941.235,521765.247,-37.489,,,
134941.033,521765.716,-37.461,,,
134940.952,521765.834,-37.457,,,
134939.855,521764.942,-37.457,,,
134939.775,521765.062,-37.472,,,
134941.323,521766.068,-37.474,,,
134940.527,521764.675,-37.48,,,
134940.452,521764.8,-37.476,,,
134940.57,521764.88,-37.463,,,
134940.518,521765.516,-37.487,,,
134940.883,521766.447,-37.374,,,
134941.01,521766.51,-37.372,,,
134939.332,521766.111,-37.418,,,
134941.045,521766.451,-37.383,,,
134939.515,521766.382,-37.416,,,
134939.701,521766.343,-37.408,,,
134940.933,521766.423,-37.391,,,
134939.953,521766.495,-37.409,,,
134940.14,521766.457,-37.419,,,
134939.99,521766.694,-37.403,,,
134940.997,521766.463,-37.376,,,
134940.535,521766.304,-37.405,,,
134940.321,521766.724,-37.462,,,
134940.856,521766.546,-37.36,,,
134940.577,521766.239,-37.416,,,
134941.141,521766.427,-37.406,,,
134939.897,521764.923,-37.465,,,
134939.1,521765.327,-37.413,,,
134939.546,521765.434,-37.415,,,
134940.1,521766.464,-37.412,,,
134940.025,521766.576,-37.399,,,
134939.959,521766.697,-37.422,,,
134940.145,521766.658,-37.414,,,
134940.501,521766.364,-37.403,,,
134940.514,521766.89,-37.403,,,
134940.982,521766.652,-37.418,,,
134939.339,521765.431,-37.41,,,
134939.866,521764.912,-37.467,,,
134939.785,521765.03,-37.455,,,
134940.544,521764.652,-37.49,,,
134940.161,521765.271,-37.471000000000004,,,
134939.297,521765.497,-37.408,,,
134940.933,521766.558,-37.373,,,
134940.084,521767.373,-37.378,,,
134939.418,521765.64,-37.472,,,
134940.957,521766.394,-37.400999999999996,,,
134939.625,521766.122,-37.464,,,
134940.999,521766.6,-37.384,,,
134940.136,521767.291,-37.408,,,
134941.034,521766.646,-37.415,,,
134939.582,521766.261,-37.402,,,
134939.36,521765.519,-37.421,,,
134939.535,521766.274,-37.395,,,
134939.357,521765.485,-37.405,,,
134941.116,521766.545,-37.381,,,
134939.824,521765.949,-37.472,,,
134939.912,521765.182,-37.437,,,
134940.351,521765.297,-37.458,,,
134940.295,521765.942,-37.444,,,
134939.921,521764.895,-37.484,,,
134940.215,521765.252,-37.469,,,
134941.258,521765.217,-37.481,,,
134940.878,521765.825,-37.49,,,
134941.076,521765.786,-37.462,,,
134940.647,521765.641,-37.443,,,
134940.866,521766.47,-37.365,,,
134940.659,521766.167,-37.425,,,
134941.018,521765.875,-37.451,,,
134940.786,521766.243,-37.44,,,
134939.278,521766.071,-37.415,,,
134940.023,521765.898,-37.455,,,
134940.927,521766.505,-37.368,,,
134939.574,521766.416,-37.400999999999996,,,
134939.458,521765.632,-37.462,,,
134940.123,521765.325,-37.497,,,
134939.282,521765.521,-37.425,,,
134939.679,521766.103,-37.462,,,
134941.121,521766.461,-37.377,,,
134940.489,521764.864,-37.488,,,
134939.725,521766.104,-37.468,,,
134940.168,521766.418,-37.465,,,
134940.339,521766.688,-37.473,,,
134940.229,521766.378,-37.519,,,
134939.625,521766.198,-37.431,,,
134940.101,521765.986,-37.435,,,
134940.227,521766.061,-37.431,,,
134940.546,521766.228,-37.41,,,
134940.132,521766.611,-37.418,,,
134939.071,521765.304,-37.416,,,
134940.488,521766.316,-37.398,,,
134939.311,521765.44,-37.411,,,
134939.583,521766.397,-37.393,,,
134940.029,521766.505,-37.403999999999996,,,
134939.328,521765.987,-37.409,,,
134940.501,521766.843,-37.407,,,
134939.96,521766.625,-37.4,,,
134940.983,521766.624,-37.393,,,
134939.624,521766.332,-37.395,,,
134940.074,521766.699,-37.406,,,
134940.511,521766.287,-37.399,,,
134939.995,521766.565,-37.402,,,
134940.121,521766.641,-37.407,,,
134940.464,521766.345,-37.398,,,
134940.212,521767.301,-37.402,,,
134940.41,521766.858,-37.43,,,
134940.059,521767.293,-37.412,,,
134940.485,521766.867,-37.406,,,
134940.961,521766.654,-37.400999999999996,,,
134939.862,521765.117,-37.436,,,
134940.679,521765.459,-37.454,,,
134939.268,521765.473,-37.402,,,
134940.605,521765.571,-37.442,,,
134940.468,521764.207,-37.488,,,
134940.186,521765.229,-37.472,,,
134940.311,521765.304,-37.459,,,
134940.741,521766.185,-37.437,,,
134940.668,521766.298,-37.434,,,
134939.606,521766.368,-37.393,,,
134939.514,521764.927,-37.46,,,
134940.922,521766.589,-37.372,,,
134939.876,521765.165,-37.441,,,
134940.259,521765.924,-37.439,,,
134940.616,521765.631,-37.446,,,
134940.987,521765.864,-37.453,,,
134940.754,521766.232,-37.433,,,
134940.687,521766.353,-37.447,,,
134941.007,521766.371,-37.427,,,
134940.052,521766.476,-37.405,,,
134939.978,521766.589,-37.400999999999996,,,
134941.463,521766.117,-37.435,,,
134940.097,521766.67,-37.407,,,
134939.451,521765.579,-37.447,,,
134940.892,521766.564,-37.357,,,
134940.879,521766.517,-37.361,,,
134939.714,521766.255,-37.422,,,
134940.065,521765.968,-37.438,,,
134940.192,521766.031,-37.435,,,
134940.308,521766.677,-37.466,,,
134940.987,521766.54,-37.38,,,
134940.433,521766.753,-37.463,,,
134940.346,521766.877,-37.469,,,
134941.254,521766.111,-37.493,,,
134941.021,521766.479,-37.373,,,
134941.147,521766.556,-37.378,,,
134940.899,521766.618,-37.371,,,
134940.477,521766.407,-37.42,,,
134939.826,521765.054,-37.442,,,
134940.317,521765.356,-37.446,,,
134940.744,521766.309,-37.438,,,
134939.256,521766.101,-37.424,,,
134939.883,521764.965,-37.445,,,
134939.928,521765.159,-37.438,,,
134940.307,521765.912,-37.455,,,
134940.744,521765.5,-37.447,,,
134940.667,521765.624,-37.425,,,
134940.607,521766.263,-37.422,,,
134939.601,521765.417,-37.431,,,
134939.518,521765.548,-37.427,,,
134939.282,521765.911,-37.435,,,
134939.207,521766.036,-37.431,,,
134939.771,521765.7,-37.438,,,
134939.809,521765.9,-37.44,,,
134939.653,521766.145,-37.451,,,
134939.374,521766.182,-37.429,,,
134940.261,521766.001,-37.433,,,
134939.926,521765.846,-37.446,,,
134940.155,521766.446,-37.428,,,
134939.197,521766.068,-37.448,,,
134940.193,521766.647,-37.439,,,
134939.39,521766.023,-37.439,,,
134941.046,521766.661,-37.432,,,
134939.747,521765.729,-37.437,,,
134939.702,521766.209,-37.435,,,
134939.873,521765.805,-37.434,,,
134939.434,521766.216,-37.423,,,
134939.795,521765.912,-37.449,,,
134940.147,521766.315,-37.519,,,
134940.06,521765.916,-37.451,,,
134939.642,521766.175,-37.441,,,
134939.752,521766.41,-37.427,,,
134939.458,521766.187,-37.424,,,
134940.262,521765.239,-37.467,,,
134940.929,521765.818,-37.469,,,
134941.599,521765.562,-37.473,,,
134941.294,521766.044,-37.477,,,
134940.112,521765.956,-37.445,,,
134940.237,521766.031,-37.433,,,
134939.918,521766.523,-37.428,,,
134940.183,521766.677,-37.438,,,
134940.593,521766.424,-37.439,,,
134939.452,521765.37,-37.425,,,
134941.105,521766.485,-37.377,,,
134940.528,521766.264,-37.408,,,
134940.939,521766.671,-37.41,,,
134940.449,521766.369,-37.406,,,
134940.897,521766.481,-37.362,,,
134941.016,521766.563,-37.377,,,
134941.123,521766.449,-37.387,,,
134941.047,521766.588,-37.391,,,
134940.974,521766.493,-37.375,,,
134939.084,521765.351,-37.412,,,
134941.107,521766.623,-37.403999999999996,,,
134940.229,521767.278,-37.412,,,
134939.334,521765.515,-37.413,,,
134939.535,521765.465,-37.414,,,
