x,y,z
134938.98,521770.94,-37.403
134938.8,521769.53,-37.437
134938.52,521769.88,-37.43
134937.64,521769.38,-37.427
134937.97,521769.4,-37.432
134939.62,521770.72,-37.405
134937.22,521769.78,-37.442
134938.2,521770.4,-37.423
134938.8,521770.56,-37.449
134939.25,521770.38,-37.453
134939.12,521770.78,-37.442
134937.92,521769.4,-37.416
134937.84,521769.5,-37.388
134938.27,521769.75,-37.4
134937.55,521770.03,-37.388
134937.95,521770.25,-37.403
134939.05,521770.06,-37.439
134939.06,521770.25,-37.435
134939.34,521770.4,-37.434
134938.19,521769.53,-37.446
134937.2,521769.75,-37.428
134937.8,521770.16,-37.428
134938.75,521770.56,-37.424
134938.23,521770.56,-37.465
134939.2,521770.78,-37.464
134937.72,521769.47,-37.37
134938.14,521768.9,-37.418
134938.39,521769.06,-37.402
134937.95,521770.3,-37.407
134937.66,521769.38,-37.417
134938.28,521769.72,-37.409
134938.64,521769.44,-37.408
134937.88,521770.1,-37.426
134937.98,521770.22,-37.412
134938.88,521770.3,-37.414
134939.12,521770.97,-37.391
134939.22,521770.47,-37.456
134938.5,521770.62,-37.409
134938.69,521770.6,-37.408
134937.27,521769.56,-37.472
134938.64,521769.97,-37.416
134938.44,521770.5,-37.419
134938.88,521770.1,-37.413
134938.61,521770.78,-37.409
134939.19,521770.97,-37.407
134938.19,521770.34,-37.418
134938.28,521770.4,-37.426
134938.78,521770.72,-37.44
134938.89,521770.78,-37.454
134939.44,521770.47,-37.435
134939.22,521770.8,-37.451
134938.12,521769.56,-37.438
134938.45,521769.3,-37.436
134938.14,521769.8,-37.43
134937.19,521769.72,-37.422
134937.78,521770.1,-37.423
134938.61,521770.12,-37.452
134938.56,521769.9,-37.417
134938.4,521770.5,-37.414
134938.75,521770.7,-37.424
134938.66,521770.8,-37.43
134939.3,521770.34,-37.45
134938.97,521770.8,-37.438
134939.56,521770.75,-37.435
134937.47,521769.72,-37.431
134937.94,521770.38,-37.442
134938.14,521770.38,-37.429
134938.61,521769.88,-37.424
134939.34,521770.34,-37.448
134937.97,521769.28,-37.459
134937.16,521769.66,-37.418
134937.78,521770.06,-37.436
134937.86,521770.28,-37.434
134938.6,521769.88,-37.427
134938.5,521770.0,-37.433
134938.36,521770.4,-37.431
134938.08,521769.03,-37.451
134938.14,521769.75,-37.433
134939.39,521770.5,-37.417
134937.52,521769.5,-37.516
134937.81,521769.3,-37.411
134938.16,521768.97,-37.414
134937.9,521769.38,-37.41
134938.42,521769.16,-37.384
134938.53,521769.25,-37.391
134939.19,521770.88,-37.421
134938.44,521769.12,-37.394
134938.16,521770.47,-37.467
134937.5,521769.88,-37.382
134938.33,521768.97,-37.43
134937.97,521770.1,-37.44
134939.08,521770.78,-37.444
134938.44,521770.4,-37.434
134939.03,521770.88,-37.414
134938.56,521770.78,-37.411
134938.2,521770.44,-37.437
134939.02,521770.06,-37.434
134938.78,521770.62,-37.435
134939.31,521770.6,-37.451
134937.38,521770.0,-37.408
134938.56,521770.6,-37.416
134938.03,521769.66,-37.447
134938.12,521770.25,-37.446
134938.56,521770.1,-37.422
134937.86,521769.28,-37.428
134937.98,521769.38,-37.433
134938.78,521769.47,-37.414
134937.73,521770.06,-37.419
134938.5,521769.88,-37.441
134938.8,521770.22,-37.436
134939.11,521770.25,-37.451
134938.72,521770.66,-37.411
134938.66,521770.75,-37.416
134937.8,521769.47,-37.384
134938.55,521769.84,-37.431
134939.05,521770.16,-37.425
134938.19,521769.62,-37.413
134938.3,521769.7,-37.42
134937.64,521769.97,-37.424
134938.81,521770.2,-37.428
134939.31,521770.47,-37.432
134938.27,521770.44,-37.426
134937.84,521770.1,-37.43
134938.45,521770.47,-37.43
134938.53,521771.22,-37.401
134938.47,521771.28,-37.401
134938.1,521771.7,-37.433
134937.98,521771.84,-37.447
134938.58,521771.16,-37.421
134937.72,521770.78,-37.409
134937.45,521771.47,-37.404
134937.78,521770.72,-37.416
134937.62,521771.3,-37.404
134937.56,521771.5,-37.405
134938.03,521770.88,-37.409
134937.64,521771.38,-37.4
134937.95,521771.0,-37.406
134938.08,521771.0,-37.39
134938.16,521770.97,-37.388
134938.08,521771.06,-37.393
134937.92,521771.53,-37.408
134937.86,521771.72,-37.4
134938.3,521771.22,-37.39
134938.55,521771.16,-37.414
134938.03,521771.1,-37.404
134938.31,521771.2,-37.381
134937.9,521771.56,-37.416
134938.25,521771.28,-37.406
134938.02,521771.6,-37.408
134937.89,521770.97,-37.412
134937.81,521770.66,-37.43
134937.6,521770.78,-37.407
134937.55,521771.38,-37.395
134938.05,521771.12,-37.409
134938.36,521771.16,-37.397
134938.31,521771.3,-37.409
134938.47,521771.2,-37.398
134937.84,521771.06,-37.464
134937.73,521771.28,-37.445
134937.27,521771.22,-37.405
134937.58,521770.72,-37.411
134938.02,521770.8,-37.441
134937.69,521771.3,-37.411
134938.16,521770.9,-37.419
134937.56,521771.56,-37.427
134937.97,521771.8,-37.441
134938.52,521771.12,-37.427
134937.47,521770.7,-37.43
134937.64,521771.44,-37.404
134937.48,521770.72,-37.426
134937.62,521770.84,-37.41
134937.8,521770.78,-37.412
134937.44,521771.5,-37.413
134937.94,521770.94,-37.401
134938.25,521771.22,-37.391
134938.58,521771.1,-37.462
134937.92,521771.75,-37.412
134938.69,521771.38,-37.428
134938.03,521770.97,-37.396
134938.1,521771.12,-37.399
134937.9,521771.7,-37.407
134938.08,521770.94,-37.393
134938.39,521771.3,-37.404
134938.23,521771.2,-37.395
134937.23,521771.12,-37.414
134937.58,521770.84,-37.412
134937.42,521771.53,-37.439
134938.0,521771.7,-37.42
134937.72,521770.72,-37.413
134937.89,521771.8,-37.41
134938.45,521771.2,-37.4
134938.36,521771.25,-37.392
134938.58,521771.22,-37.408
134937.67,521771.38,-37.397
134937.27,521771.34,-37.406
134937.52,521771.5,-37.407
134938.2,521770.94,-37.404
134937.89,521771.6,-37.415
134938.27,521771.12,-37.397
134937.97,521771.6,-37.41
134937.88,521771.75,-37.405
134937.64,521770.75,-37.405
134937.77,521770.84,-37.42
134938.02,521771.0,-37.394
134937.75,521771.6,-37.441
134938.1,521771.6,-37.43
134937.5,521771.4,-37.397
134938.11,521770.88,-37.413
134937.25,521771.16,-37.41
134937.95,521770.88,-37.415
134937.9,521770.9,-37.417
134937.45,521770.72,-37.437
134937.72,521770.56,-37.45
134937.45,521770.66,-37.443
134937.86,521770.88,-37.43
134938.33,521771.1,-37.413
134937.61,521770.66,-37.423
134937.31,521771.16,-37.426
134937.8,521771.66,-37.426
134938.1,521771.72,-37.439
134937.83,521771.6,-37.427
134938.16,521771.62,-37.441
134937.61,521770.62,-37.444
134937.95,521770.8,-37.437
134937.78,521770.6,-37.444
134937.88,521771.0,-37.429
134937.81,521771.62,-37.426
134938.14,521771.7,-37.44
134937.92,521770.84,-37.428
134938.05,521771.7,-37.427
134937.67,521771.25,-37.433
134937.86,521770.8,-37.434
134937.5,521770.62,-37.449
134937.52,521770.78,-37.43
134937.58,521771.3,-37.406
134938.14,521770.97,-37.387
134937.73,521770.6,-37.437
134938.03,521771.56,-37.409
134938.25,521773.28,-37.388
134937.94,521774.53,-37.376
134937.72,521772.56,-37.469
134937.6,521772.22,-37.373
134937.77,521772.22,-37.381
134937.34,521772.8,-37.375
134938.23,521773.34,-37.365
134938.38,521773.4,-37.363
134938.45,521773.5,-37.361
134938.42,521773.62,-37.372
134938.53,521773.72,-37.369
134938.9,521773.94,-37.34
134937.5,521774.25,-37.376
134937.19,521774.75,-37.361
134937.66,521774.3,-37.355
134937.55,521774.47,-37.359
134937.39,521774.72,-37.379
134937.31,521774.84,-37.366
134937.8,521774.4,-37.375
134938.02,521774.53,-37.371
134938.92,521773.78,-37.341
134937.47,521772.75,-37.389
134938.81,521773.84,-37.36
134937.45,521772.44,-37.457
134938.55,521773.53,-37.343
134939.03,521773.84,-37.328
134938.98,521774.0,-37.339
134937.2,521774.06,-37.389
134938.55,521773.62,-37.337
134938.47,521773.62,-37.361
134938.9,521773.84,-37.336
134938.6,521773.4,-37.386
134939.05,521773.9,-37.333
134937.39,521772.6,-37.404
134937.56,521775.12,-37.413
134937.34,521772.97,-37.401
134937.17,521773.22,-37.403
134937.8,521772.4,-37.41
134937.42,521772.9,-37.382
134938.61,521773.62,-37.342
134937.25,521773.38,-37.397
134937.72,521773.16,-37.41
134937.92,521773.12,-37.401
134938.98,521773.94,-37.317
134937.34,521773.34,-37.411
134937.39,521774.03,-37.407
134937.86,521773.75,-37.397
134937.72,521773.03,-37.392
134938.27,521774.0,-37.383
134937.88,521773.03,-37.39
134937.81,521773.1,-37.391
134938.64,521774.25,-37.391
134938.08,521773.25,-37.39
134937.84,521773.84,-37.392
134937.58,521774.28,-37.36
134938.0,521773.94,-37.403
134938.61,521773.47,-37.372
134938.02,521774.62,-37.366
134939.08,521773.72,-37.363
134939.0,521773.84,-37.332
134938.1,521773.2,-37.404
134937.94,521773.72,-37.413
134938.98,521773.72,-37.331
134938.02,521774.5,-37.375
134938.38,521774.16,-37.393
134937.2,521774.0,-37.394
134938.02,521773.84,-37.4
134937.8,521772.12,-37.392
134937.67,521772.34,-37.395
134937.47,521772.94,-37.413
134937.27,521773.34,-37.388
134938.17,521773.28,-37.385
134937.84,521773.72,-37.41
134937.86,521773.9,-37.414
134938.39,521774.22,-37.407
134938.16,521774.6,-37.396
134937.23,521772.5,-37.365
134937.55,521774.25,-37.373
134937.75,521772.22,-37.372
134937.33,521774.75,-37.362
134937.72,521774.47,-37.375
134937.84,521773.66,-37.433
134937.94,521773.16,-37.406
134937.81,521773.16,-37.404
134938.2,521774.1,-37.399
134938.11,521774.53,-37.383
134937.88,521773.0,-37.385
134937.4,521774.75,-37.375
134937.33,521774.2,-37.399
134937.22,521773.22,-37.4
134937.28,521774.75,-37.355
134937.16,521774.9,-37.362
134937.64,521774.38,-37.349
134937.8,521774.47,-37.379
134937.97,521774.7,-37.364
134938.61,521773.6,-37.345
134937.44,521773.06,-37.47
134938.3,521774.16,-37.398
134937.81,521772.97,-37.391
134938.23,521774.12,-37.395
134937.53,521775.03,-37.412
134938.69,521774.22,-37.398
134937.4,521774.84,-37.388
134937.2,521774.2,-37.388
134937.36,521774.7,-37.373
134937.42,521772.7,-37.388
134939.03,521773.97,-37.329
134937.56,521773.97,-37.474
134937.44,521772.72,-37.384
134937.8,521772.34,-37.379
134937.34,521772.88,-37.379
134938.12,521772.5,-37.376
134938.17,521773.4,-37.366
134938.38,521773.34,-37.367
134938.5,521773.44,-37.381
134938.7,521773.72,-37.358
134938.8,521773.78,-37.358
134938.61,521774.4,-37.372
134938.45,521773.56,-37.356
134937.3,521774.0,-37.379
134937.19,521774.16,-37.383
134937.19,521774.72,-37.365
134937.64,521774.25,-37.377
134937.25,521774.88,-37.367
134938.02,521774.66,-37.353
134937.73,521772.4,-37.415
134937.69,521772.34,-37.386
134937.34,521772.66,-37.384
134937.84,521772.12,-37.418
134937.86,521773.16,-37.402
134938.08,521773.12,-37.417
134937.36,521774.1,-37.378
134937.62,521773.56,-37.378
134937.66,521775.0,-37.399
134937.47,521773.66,-37.374
134938.67,521773.62,-37.339
134937.19,521774.44,-37.455
134938.9,521774.0,-37.363
134938.9,521773.72,-37.345
134938.3,521773.25,-37.386
134937.95,521773.9,-37.391
134937.69,521774.25,-37.393
134937.64,521774.72,-37.453
134938.1,521774.5,-37.388
134938.55,521774.3,-37.4
134937.4,521772.97,-37.406
134938.77,521774.22,-37.392
134937.27,521774.84,-37.359
134937.19,521773.34,-37.385
134937.17,521773.72,-37.442
134937.31,521773.38,-37.41
134938.8,521773.84,-37.362
134937.16,521772.62,-37.37
134937.28,521772.72,-37.376
134937.47,521772.66,-37.395
134937.9,521772.25,-37.405
134937.47,521772.88,-37.398
134937.53,521772.72,-37.406
134937.25,521773.25,-37.396
134937.86,521772.28,-37.38
134937.72,521774.38,-37.354
134937.78,521773.03,-37.389
134937.48,521773.47,-37.375
134937.84,521773.1,-37.397
134937.31,521773.97,-37.389
134938.05,521772.5,-37.389
134937.8,521773.72,-37.413
134938.19,521773.44,-37.399
134937.95,521773.78,-37.409
134937.97,521774.75,-37.387
134937.6,521772.25,-37.378
134937.58,521772.78,-37.409
134937.19,521773.38,-37.39
134937.61,521773.47,-37.368
134937.81,521773.78,-37.409
134937.94,521773.84,-37.396
134938.55,521774.22,-37.405
134937.58,521774.97,-37.395
134937.72,521775.06,-37.389
134937.52,521774.47,-37.379
134937.55,521773.66,-37.36
134938.22,521773.38,-37.364
134938.67,521773.5,-37.376
134939.05,521773.78,-37.343
134938.92,521773.66,-37.377
134937.7,521772.44,-37.434
134937.53,521772.66,-37.419
134937.4,521772.84,-37.378
134937.48,521774.3,-37.374
134938.08,521774.6,-37.374
134938.02,521774.75,-37.376
134937.72,521774.3,-37.367
134937.62,521772.28,-37.374
134937.33,521772.72,-37.383
134938.33,521773.38,-37.369
134938.56,521773.47,-37.365
134938.69,521773.6,-37.359
134938.61,521773.72,-37.373
134938.11,521774.7,-37.374
134937.62,521774.47,-37.363
134937.38,521774.16,-37.391
134937.72,521772.25,-37.37
134937.47,521773.56,-37.362
134937.56,521774.94,-37.409
134937.94,521774.56,-37.373
134937.69,521775.0,-37.396
134938.11,521773.38,-37.382
134937.27,521774.16,-37.379
134938.3,521773.4,-37.368
134937.88,521772.22,-37.391
134938.4,521773.5,-37.364
134937.72,521772.94,-37.396
134937.28,521774.7,-37.369
134938.5,521773.7,-37.372
134938.05,521773.3,-37.406
134938.62,521774.2,-37.413
134937.34,521774.88,-37.388
134937.58,521775.03,-37.4
134937.81,521772.28,-37.373
134937.28,521772.9,-37.417
134937.84,521772.34,-37.377
134937.53,521773.7,-37.368
134938.81,521773.78,-37.355
134938.58,521773.34,-37.399
134937.92,521773.0,-37.391
134937.56,521774.2,-37.405
134938.69,521774.28,-37.385
134939.0,521773.66,-37.363
134938.62,521774.3,-37.376
134937.48,521775.06,-37.432
134937.34,521774.03,-37.382
134938.55,521773.4,-37.379
134937.61,521774.5,-37.371
134937.3,521772.8,-37.377
134937.53,521772.9,-37.428
134937.92,521773.66,-37.436
134937.55,521772.62,-37.429
134937.61,521773.56,-37.363
134937.53,521774.38,-37.349
134937.56,521773.5,-37.36
134937.31,521773.28,-37.408
134938.84,521774.16,-37.428
134938.2,521773.2,-37.405
134937.47,521772.8,-37.393
134937.23,521773.2,-37.409
134938.88,521773.72,-37.357
134938.11,521773.4,-37.396
134937.64,521774.2,-37.418
134938.16,521773.34,-37.37
134938.97,521773.78,-37.329
134937.88,521773.7,-37.429
134937.3,521772.7,-37.377
134937.3,521774.06,-37.375
134938.11,521774.75,-37.388
134938.23,521774.06,-37.381
134937.55,521773.44,-37.393
134937.45,521772.62,-37.408
134937.62,521773.44,-37.388
134938.88,521773.9,-37.353
134938.17,521773.2,-37.408
134937.52,521775.0,-37.407
134937.67,521772.4,-37.427
134937.22,521773.16,-37.432
134938.12,521774.56,-37.39
134938.28,521773.22,-37.408
134938.3,521773.94,-37.403
134937.81,521773.9,-37.408
134937.66,521775.03,-37.386
134938.55,521774.34,-37.396
134938.42,521773.9,-37.472
134937.73,521773.06,-37.397
134937.44,521773.53,-37.392
134938.17,521773.12,-37.43
134938.84,521774.25,-37.396
134938.6,521773.75,-37.399
134938.38,521774.12,-37.396
134937.53,521774.5,-37.385
134937.66,521775.12,-37.389
134937.48,521775.12,-37.437
134940.75,521772.16,-37.432
134939.67,521770.72,-37.404
134939.34,521771.2,-37.418
134939.81,521771.53,-37.394
134940.19,521771.75,-37.402
134940.48,521772.06,-37.408
134940.7,521772.1,-37.421
134939.77,521771.6,-37.411
134940.53,521771.94,-37.405
134939.78,521771.44,-37.412
134939.03,521771.12,-37.432
134939.9,521771.47,-37.43
134940.11,521771.6,-37.436
134940.9,521772.38,-37.443
134940.06,521771.72,-37.429
134940.27,521771.7,-37.438
134940.52,521771.84,-37.44
134940.44,521771.94,-37.428
134939.61,521770.75,-37.413
134939.3,521771.25,-37.416
134940.25,521771.84,-37.401
134940.12,521771.62,-37.423
134940.19,521771.53,-37.444
134939.75,521771.53,-37.388
134940.2,521771.84,-37.385
134940.47,521771.97,-37.406
134939.34,521771.1,-37.424
134939.47,521771.25,-37.444
134939.78,521771.3,-37.448
134939.7,521771.4,-37.427
134940.03,521771.62,-37.438
134940.28,521771.6,-37.443
134940.86,521772.3,-37.433
134939.39,521771.3,-37.417
134939.98,521771.5,-37.449
134940.25,521771.56,-37.447
134940.33,521771.78,-37.446
134940.11,521771.72,-37.409
134940.23,521771.88,-37.391
134940.55,521772.12,-37.401
134939.66,521771.0,-37.521
134940.5,521772.12,-37.412
134940.64,521772.03,-37.409
134940.25,521771.75,-37.416
134939.64,521770.78,-37.411
134939.31,521771.28,-37.413
134939.78,521771.38,-37.416
134940.31,521771.88,-37.413
134940.73,521772.1,-37.418
134940.33,521771.72,-37.45
134939.48,521771.06,-37.473
134939.36,521771.03,-37.447
134939.34,521771.38,-37.442
134939.88,521771.34,-37.43
134939.92,521771.56,-37.431
134940.94,521772.38,-37.424
134939.38,521771.06,-37.434
134939.86,521771.53,-37.41
134940.19,521771.6,-37.431
134940.47,521772.1,-37.433
134939.47,521771.06,-37.466
134939.19,521771.0,-37.403
134940.12,521771.75,-37.405
134939.72,521771.03,-37.524
134939.8,521771.34,-37.426
134940.98,521772.44,-37.443
134940.64,521771.97,-37.414
134940.6,521771.97,-37.407
134939.64,521770.8,-37.425
134939.66,521771.1,-37.525
134939.61,521770.8,-37.427
134940.28,521771.72,-37.434
134940.52,521771.88,-37.427
134940.81,521772.25,-37.44
134939.5,521771.03,-37.482
134940.56,521771.8,-37.447
134940.22,521771.9,-37.408
134940.8,521772.25,-37.449
134939.38,521771.12,-37.43
134939.73,521771.34,-37.42
134939.77,521771.3,-37.43
134940.4,521771.94,-37.44
134939.67,521771.44,-37.435
134940.12,521771.56,-37.446
134940.84,521772.3,-37.45
134939.72,521770.78,-37.414
134940.5,521771.94,-37.417
134939.3,521771.2,-37.422
134940.17,521771.72,-37.415
134939.38,521771.16,-37.419
134939.72,521771.38,-37.428
134940.88,521772.28,-37.424
134940.97,521772.4,-37.437
134939.28,521771.3,-37.431
134939.48,521771.28,-37.439
134939.86,521771.38,-37.419
134940.56,521771.88,-37.434
134940.12,521773.12,-37.394
134938.7,521771.72,-37.402
134939.31,521773.34,-37.356
134940.8,521772.7,-37.383
134938.83,521773.1,-37.402
134939.9,521773.03,-37.405
134939.14,521771.84,-37.396
134939.28,521771.8,-37.407
134938.98,521772.28,-37.411
134939.6,521772.75,-37.415
134939.31,521771.66,-37.444
134939.14,521772.38,-37.386
134939.69,521772.06,-37.383
134939.6,521772.16,-37.384
134938.98,521772.97,-37.4
134938.89,521773.06,-37.4
134939.31,521772.66,-37.384
134939.06,521772.5,-37.373
134939.45,521772.88,-37.398
134939.52,521772.62,-37.411
134940.02,521772.97,-37.421
134939.0,521772.62,-37.378
134939.94,521772.22,-37.386
134938.98,521772.44,-37.381
134940.58,521772.8,-37.333
134939.89,521772.22,-37.36
134939.86,521772.88,-37.428
134939.28,521773.2,-37.368
134939.22,521773.25,-37.369
134939.36,521773.3,-37.372
134938.86,521771.34,-37.456
134940.36,521772.56,-37.372
134940.56,521772.72,-37.385
134940.8,521772.75,-37.37
134940.17,521772.7,-37.429
134940.5,521772.84,-37.354
134937.94,521772.12,-37.466
134939.34,521772.7,-37.38
134938.77,521771.7,-37.356
134940.08,521772.38,-37.402
134939.56,521771.9,-37.41
134939.66,521773.53,-37.421
134939.77,521772.25,-37.365
134938.25,521772.0,-37.385
134938.27,521771.78,-37.424
134940.05,521772.44,-37.4
134938.25,521771.9,-37.39
134940.34,521772.72,-37.4
134938.78,521771.38,-37.421
134938.69,521771.53,-37.379
134940.28,521772.6,-37.374
134939.56,521772.8,-37.413
134938.38,521772.72,-37.436
134938.61,521772.34,-37.411
134938.5,521772.62,-37.437
134938.4,521771.9,-37.389
134938.89,521771.38,-37.462
134939.36,521773.22,-37.38
134939.9,521772.25,-37.357
134938.89,521771.53,-37.394
134938.86,521772.22,-37.369
134938.31,521772.06,-37.366
134937.89,521772.12,-37.452
134938.86,521771.34,-37.455
134939.16,521771.75,-37.391
134939.34,521771.66,-37.442
134938.31,521771.88,-37.407
134939.89,521772.34,-37.37
134938.75,521771.44,-37.4
134938.48,521771.94,-37.392
134939.73,521772.97,-37.439
134940.25,521772.38,-37.436
134938.14,521772.44,-37.389
134938.7,521771.6,-37.375
134939.55,521772.06,-37.391
134938.92,521772.88,-37.402
134939.12,521771.72,-37.395
134939.22,521772.6,-37.393
134939.73,521772.06,-37.39
134938.7,521772.28,-37.384
134937.86,521772.06,-37.468
134940.62,521772.8,-37.34
134939.33,521771.7,-37.432
134939.06,521772.38,-37.391
134939.16,521772.44,-37.381
134939.53,521772.1,-37.399
134938.83,521772.9,-37.397
134939.67,521772.75,-37.437
134939.64,521772.2,-37.386
134939.55,521773.53,-37.438
134940.6,521772.62,-37.435
134939.31,521772.78,-37.384
134940.34,521772.44,-37.4
134939.53,521772.66,-37.407
134939.16,521773.25,-37.399
